Date,y,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
24/10/2018,1464,21,12.1,67,1,1977,6.1,0,0,0,Autumn,No Holiday,Yes
24/10/2018,1281,22,11.6,71,0.2,1858,6.5,0,0,0,Autumn,No Holiday,Yes
24/10/2018,884,23,11,74,0.1,1817,6.5,0,0,0,Autumn,No Holiday,Yes
25/10/2018,729,0,10.5,75,0.3,1800,6.2,0,0,0,Autumn,No Holiday,Yes
25/10/2018,572,1,10,78,0.4,1669,6.3,0,0,0,Autumn,No Holiday,Yes
25/10/2018,421,2,9.1,79,0.5,1625,5.6,0,0,0,Autumn,No Holiday,Yes
25/10/2018,266,3,9.1,79,0.2,1689,5.6,0,0,0,Autumn,No Holiday,Yes
25/10/2018,161,4,8.5,83,1.2,1577,5.7,0,0,0,Autumn,No Holiday,Yes
25/10/2018,193,5,7.8,85,0.9,1542,5.4,0,0,0,Autumn,No Holiday,Yes
25/10/2018,450,6,7.5,86,1.3,1301,5.3,0,0,0,Autumn,No Holiday,Yes
25/10/2018,1251,7,7.3,85,1.4,1039,4.9,0,0,0,Autumn,No Holiday,Yes
25/10/2018,2070,8,7.9,76,1.2,1290,3.9,0.25,0,0,Autumn,No Holiday,Yes
25/10/2018,1168,9,10.3,64,1,1544,3.7,0.91,0,0,Autumn,No Holiday,Yes
25/10/2018,779,10,13.4,53,1.1,1768,4,1.53,0,0,Autumn,No Holiday,Yes
25/10/2018,956,11,16.4,43,0.7,1713,3.7,1.96,0,0,Autumn,No Holiday,Yes
25/10/2018,1188,12,18.2,37,1.4,1861,3.2,2.25,0,0,Autumn,No Holiday,Yes
25/10/2018,1154,13,19.4,32,1.1,1787,2.2,2.31,0,0,Autumn,No Holiday,Yes
25/10/2018,1192,14,20.6,31,1.4,1562,2.8,1.7,0,0,Autumn,No Holiday,Yes
25/10/2018,1275,15,20.6,32,1.4,1651,3.3,1.4,0,0,Autumn,No Holiday,Yes
25/10/2018,1528,16,20.4,32,0.9,1720,3.1,0.84,0,0,Autumn,No Holiday,Yes
25/10/2018,1961,17,19.2,36,0.7,1643,3.7,0.38,0,0,Autumn,No Holiday,Yes
25/10/2018,2632,18,17.3,39,1.3,1641,3.1,0.03,0,0,Autumn,No Holiday,Yes
25/10/2018,1968,19,16.4,47,1,1694,5,0,0,0,Autumn,No Holiday,Yes
25/10/2018,1596,20,15.3,50,0.5,1647,4.9,0,0,0,Autumn,No Holiday,Yes
25/10/2018,1513,21,14.5,50,0.7,1741,4.1,0,0,0,Autumn,No Holiday,Yes
25/10/2018,1316,22,13.6,56,1,1611,4.9,0,0,0,Autumn,No Holiday,Yes
25/10/2018,919,23,12.5,59,0.8,1602,4.6,0,0,0,Autumn,No Holiday,Yes
26/10/2018,753,0,12.5,57,0.9,1877,4.1,0,0,0,Autumn,No Holiday,Yes
26/10/2018,629,1,12.7,56,1.2,1952,4.1,0,0,0,Autumn,No Holiday,Yes
26/10/2018,434,2,12.8,59,0.9,1804,4.9,0,0,0,Autumn,No Holiday,Yes
26/10/2018,327,3,12.8,57,0.5,1715,4.4,0,0,0,Autumn,No Holiday,Yes
26/10/2018,185,4,12.6,60,0.6,1648,5,0,0,0,Autumn,No Holiday,Yes
26/10/2018,178,5,12.4,60,0.8,1563,4.8,0,0,0,Autumn,No Holiday,Yes
26/10/2018,376,6,12.6,64,1.3,1348,5.9,0,0,0,Autumn,No Holiday,Yes
26/10/2018,556,7,12.6,63,0.8,1265,5.7,0,0,0,Autumn,No Holiday,Yes
26/10/2018,556,8,12.1,81,0.8,706,8.9,0,0.5,0,Autumn,No Holiday,Yes
26/10/2018,144,9,12,86,0.8,405,9.7,0.07,0.5,0,Autumn,No Holiday,Yes
26/10/2018,191,10,12.9,84,1,534,10.2,0.27,0,0,Autumn,No Holiday,Yes
26/10/2018,54,11,12.4,87,1,317,10.2,0.24,1,0,Autumn,No Holiday,Yes
26/10/2018,29,12,12.4,90,1.1,297,10.7,0.19,1,0,Autumn,No Holiday,Yes
26/10/2018,18,13,12.6,87,2.3,539,10.4,0.13,1.5,0,Autumn,No Holiday,Yes
26/10/2018,147,14,12.7,95,1.9,255,11.9,0.09,5.5,0,Autumn,No Holiday,Yes
26/10/2018,576,15,14,87,1.2,1482,11.8,0.68,1,0,Autumn,No Holiday,Yes
26/10/2018,900,16,14.5,81,1.8,1588,11.2,0.78,0,0,Autumn,No Holiday,Yes
26/10/2018,1386,17,14.3,77,2.9,1966,10.3,0.5,0,0,Autumn,No Holiday,Yes
26/10/2018,1882,18,13.1,74,1.6,1989,8.5,0.05,0,0,Autumn,No Holiday,Yes
26/10/2018,1228,19,12.9,66,2.5,1997,6.6,0,0,0,Autumn,No Holiday,Yes
26/10/2018,1003,20,12.2,67,5.4,1956,6.2,0,0,0,Autumn,No Holiday,Yes
26/10/2018,542,21,10.6,70,2.4,2000,5.3,0,0,0,Autumn,No Holiday,Yes
26/10/2018,680,22,10.5,72,2.4,2000,5.6,0,0,0,Autumn,No Holiday,Yes
26/10/2018,603,23,10.2,64,3.9,2000,3.6,0,0,0,Autumn,No Holiday,Yes
27/10/2018,640,0,9.9,65,3.2,2000,3.6,0,0,0,Autumn,No Holiday,Yes
27/10/2018,585,1,9.9,62,3.5,2000,2.9,0,0,0,Autumn,No Holiday,Yes
27/10/2018,478,2,9.5,58,3,2000,1.6,0,0,0,Autumn,No Holiday,Yes
27/10/2018,346,3,9.1,60,2.8,2000,1.7,0,0,0,Autumn,No Holiday,Yes
27/10/2018,233,4,8.8,61,2.8,2000,1.6,0,0,0,Autumn,No Holiday,Yes
27/10/2018,146,5,8,65,1.6,2000,1.8,0,0,0,Autumn,No Holiday,Yes
27/10/2018,197,6,7.4,66,2.3,2000,1.4,0,0,0,Autumn,No Holiday,Yes
27/10/2018,388,7,7.3,65,3.2,2000,1.1,0,0,0,Autumn,No Holiday,Yes
27/10/2018,713,8,7.7,62,2.4,1985,0.8,0.23,0,0,Autumn,No Holiday,Yes
27/10/2018,785,9,8.3,55,4,1853,-0.2,0.89,0,0,Autumn,No Holiday,Yes
27/10/2018,898,10,9.5,46,3.7,1871,-1.5,1.49,0,0,Autumn,No Holiday,Yes
27/10/2018,996,11,10.4,42,4.1,1988,-1.9,2.01,0,0,Autumn,No Holiday,Yes
27/10/2018,1076,12,10.4,41,4.9,1966,-2.3,1.33,0,0,Autumn,No Holiday,Yes
27/10/2018,1118,13,10.6,38,4.6,2000,-3.1,1.63,0,0,Autumn,No Holiday,Yes
27/10/2018,1183,14,10.8,37,4.4,2000,-3.3,1.29,0,0,Autumn,No Holiday,Yes
27/10/2018,1254,15,11.4,32,3.8,2000,-4.7,1.21,0,0,Autumn,No Holiday,Yes
27/10/2018,1308,16,10.6,35,3.3,2000,-4.2,1.02,0,0,Autumn,No Holiday,Yes
27/10/2018,1176,17,9.5,34,5.7,2000,-5.6,0.45,0,0,Autumn,No Holiday,Yes
27/10/2018,1054,18,8.9,39,3.5,2000,-4.3,0.05,0,0,Autumn,No Holiday,Yes
27/10/2018,864,19,8,42,2.9,2000,-4.1,0,0,0,Autumn,No Holiday,Yes
27/10/2018,775,20,7.6,44,4.2,2000,-3.8,0,0,0,Autumn,No Holiday,Yes
27/10/2018,775,21,7.3,49,3.4,2000,-2.7,0,0,0,Autumn,No Holiday,Yes
27/10/2018,752,22,6.6,51,1.8,2000,-2.8,0,0,0,Autumn,No Holiday,Yes
27/10/2018,658,23,6.3,52,1.8,2000,-2.8,0,0,0,Autumn,No Holiday,Yes
28/10/2018,699,0,6.7,55,1.5,2000,-1.7,0,0,0,Autumn,No Holiday,Yes
28/10/2018,531,1,6.9,55,1.8,2000,-1.5,0,0,0,Autumn,No Holiday,Yes
28/10/2018,450,2,6.6,59,0.4,2000,-0.8,0,0,0,Autumn,No Holiday,Yes
28/10/2018,299,3,6.2,59,0.6,2000,-1.2,0,0,0,Autumn,No Holiday,Yes
28/10/2018,148,4,6.8,65,1.1,2000,0.6,0,0,0,Autumn,No Holiday,Yes
28/10/2018,27,5,7.2,68,2.5,1740,1.6,0,0,0,Autumn,No Holiday,Yes
28/10/2018,55,6,6.9,86,1.7,1988,4.7,0,1.5,0,Autumn,No Holiday,Yes
28/10/2018,134,7,6.9,88,0.9,1991,5,0,0,0,Autumn,No Holiday,Yes
28/10/2018,74,8,6.8,89,1.4,1856,5.1,0.05,0,0,Autumn,No Holiday,Yes
28/10/2018,195,9,7.3,90,1.1,1889,5.7,0.12,2.5,0,Autumn,No Holiday,Yes
28/10/2018,330,10,8.2,89,0.4,1365,6.4,0.39,0,0,Autumn,No Holiday,Yes
28/10/2018,544,11,9.4,86,1.2,1220,7.1,0.75,0,0,Autumn,No Holiday,Yes
28/10/2018,630,12,11.9,74,1.6,1801,7.4,1.84,0,0,Autumn,No Holiday,Yes
28/10/2018,916,13,12.1,75,1.2,1775,7.7,0.99,0,0,Autumn,No Holiday,Yes
28/10/2018,962,14,12.4,72,1.9,1860,7.4,1.06,0,0,Autumn,No Holiday,Yes
28/10/2018,948,15,12.2,67,3.3,2000,6.2,0.86,0,0,Autumn,No Holiday,Yes
28/10/2018,385,16,12.2,65,1.9,2000,5.8,0.52,0,0,Autumn,No Holiday,Yes
28/10/2018,535,17,9.4,85,1.2,2000,6.9,0.07,1.5,0,Autumn,No Holiday,Yes
28/10/2018,651,18,8.9,85,1.8,2000,6.5,0.01,0,0,Autumn,No Holiday,Yes
28/10/2018,645,19,8.4,85,1.2,2000,6,0,0,0,Autumn,No Holiday,Yes
28/10/2018,624,20,8.2,82,2.8,2000,5.3,0,0,0,Autumn,No Holiday,Yes
28/10/2018,670,21,7.6,75,1.1,2000,3.4,0,0,0,Autumn,No Holiday,Yes
28/10/2018,625,22,6.7,76,0.6,2000,2.7,0,0,0,Autumn,No Holiday,Yes
28/10/2018,512,23,6,74,1.1,2000,1.7,0,0,0,Autumn,No Holiday,Yes
29/10/2018,434,0,5.3,81,1.7,1993,2.2,0,0,0,Autumn,No Holiday,Yes
29/10/2018,326,1,5.1,83,1.1,1989,2.4,0,0,0,Autumn,No Holiday,Yes
29/10/2018,184,2,4.7,81,1,1918,1.7,0,0,0,Autumn,No Holiday,Yes
29/10/2018,123,3,5,67,0.8,2000,-0.6,0,0,0,Autumn,No Holiday,Yes
29/10/2018,117,4,5.6,66,0.7,2000,-0.2,0,0,0,Autumn,No Holiday,Yes
29/10/2018,161,5,5.1,76,0.7,2000,1.2,0,0,0,Autumn,No Holiday,Yes
29/10/2018,436,6,4.7,76,0.6,2000,0.8,0,0,0,Autumn,No Holiday,Yes
29/10/2018,1070,7,4.6,76,0.7,2000,0.7,0,0,0,Autumn,No Holiday,Yes
29/10/2018,1888,8,5.1,67,0.3,1981,-0.5,0.24,0,0,Autumn,No Holiday,Yes
29/10/2018,1021,9,7.5,53,1.6,1981,-1.4,1.01,0,0,Autumn,No Holiday,Yes
29/10/2018,771,10,9.6,43,1.8,1930,-2.3,1.49,0,0,Autumn,No Holiday,Yes
29/10/2018,796,11,11,46,2.6,1946,-0.1,1.97,0,0,Autumn,No Holiday,Yes
29/10/2018,737,12,10.8,49,2.7,2000,0.4,1.45,0,0,Autumn,No Holiday,Yes
29/10/2018,815,13,10.4,49,2.7,2000,0.1,0.54,0,0,Autumn,No Holiday,Yes
29/10/2018,838,14,11.3,39,3.7,2000,-2.1,1.18,0,0,Autumn,No Holiday,Yes
29/10/2018,884,15,11,46,3.4,2000,-0.1,0.57,0,0,Autumn,No Holiday,Yes
29/10/2018,1069,16,11.3,41,3.6,2000,-1.4,0.94,0,0,Autumn,No Holiday,Yes
29/10/2018,1274,17,10,43,4.9,2000,-2,0.43,0,0,Autumn,No Holiday,Yes
29/10/2018,1987,18,9.4,51,3.4,2000,-0.2,0.02,0,0,Autumn,No Holiday,Yes
29/10/2018,1377,19,8.1,53,3.7,2000,-0.9,0,0,0,Autumn,No Holiday,Yes
29/10/2018,1026,20,6.8,59,3.2,2000,-0.6,0,0,0,Autumn,No Holiday,Yes
29/10/2018,979,21,5.7,61,2.3,2000,-1.2,0,0,0,Autumn,No Holiday,Yes
29/10/2018,906,22,5.1,58,2.2,2000,-2.4,0,0,0,Autumn,No Holiday,Yes
29/10/2018,658,23,4.3,58,1.4,2000,-3.2,0,0,0,Autumn,No Holiday,Yes
30/10/2018,488,0,3.4,55,1.5,2000,-4.8,0,0,0,Autumn,No Holiday,Yes
30/10/2018,440,1,3,55,1,2000,-5.1,0,0,0,Autumn,No Holiday,Yes
30/10/2018,283,2,2.1,56,0.5,2000,-5.7,0,0,0,Autumn,No Holiday,Yes
30/10/2018,182,3,1.7,59,0.5,2000,-5.4,0,0,0,Autumn,No Holiday,Yes
30/10/2018,150,4,1.6,63,0.3,2000,-4.6,0,0,0,Autumn,No Holiday,Yes
30/10/2018,162,5,1.1,68,0.6,2000,-4.1,0,0,0,Autumn,No Holiday,Yes
30/10/2018,394,6,0.8,69,1.4,2000,-4.2,0,0,0,Autumn,No Holiday,Yes
30/10/2018,1005,7,1.3,65,1.2,2000,-4.5,0,0,0,Autumn,No Holiday,Yes
30/10/2018,1883,8,1.4,58,0.9,1883,-5.9,0.15,0,0,Autumn,No Holiday,Yes
30/10/2018,982,9,3.7,49,1.9,1961,-6,0.89,0,0,Autumn,No Holiday,Yes
30/10/2018,684,10,6.1,38,2.5,1914,-7.1,1.51,0,0,Autumn,No Holiday,Yes
30/10/2018,782,11,7.5,36,1.4,1993,-6.6,1.98,0,0,Autumn,No Holiday,Yes
30/10/2018,881,12,8.5,34,1.5,1892,-6.4,2.21,0,0,Autumn,No Holiday,Yes
30/10/2018,847,13,9.8,33,1.8,1937,-5.7,2.3,0,0,Autumn,No Holiday,Yes
30/10/2018,903,14,10.7,33,1.7,2000,-4.9,2.12,0,0,Autumn,No Holiday,Yes
30/10/2018,965,15,10.9,33,2.6,1963,-4.7,1.73,0,0,Autumn,No Holiday,Yes
30/10/2018,1110,16,11,34,2.3,1999,-4.2,1.16,0,0,Autumn,No Holiday,Yes
30/10/2018,1357,17,9.9,40,2.6,2000,-3,0.47,0,0,Autumn,No Holiday,Yes
30/10/2018,2074,18,8.4,52,2.6,2000,-0.9,0.03,0,0,Autumn,No Holiday,Yes
30/10/2018,1442,19,8,52,2.1,2000,-1.2,0,0,0,Autumn,No Holiday,Yes
30/10/2018,1186,20,7.6,59,1.1,2000,0,0,0,0,Autumn,No Holiday,Yes
30/10/2018,1147,21,7.6,55,2,2000,-0.8,0,0,0,Autumn,No Holiday,Yes
30/10/2018,948,22,7.6,50,1.8,2000,-2.1,0,0,0,Autumn,No Holiday,Yes
30/10/2018,527,23,7.7,50,1,1988,-2,0,0,0,Autumn,No Holiday,Yes
31/10/2018,294,0,7.1,59,1.7,2000,-0.3,0,0,0,Autumn,No Holiday,Yes
31/10/2018,324,1,6.6,66,1,2000,0.6,0,0,0,Autumn,No Holiday,Yes
31/10/2018,287,2,6.4,65,0,2000,0.2,0,0,0,Autumn,No Holiday,Yes
31/10/2018,227,3,5.6,69,0.1,2000,0.3,0,0,0,Autumn,No Holiday,Yes
31/10/2018,146,4,5,71,1.4,1994,0.1,0,0,0,Autumn,No Holiday,Yes
31/10/2018,141,5,4.1,74,0.9,2000,-0.1,0,0,0,Autumn,No Holiday,Yes
31/10/2018,402,6,3.6,75,0.8,2000,-0.4,0,0,0,Autumn,No Holiday,Yes
31/10/2018,1060,7,3.2,74,0.9,2000,-0.9,0,0,0,Autumn,No Holiday,Yes
31/10/2018,1907,8,3.7,67,1.8,1987,-1.8,0.15,0,0,Autumn,No Holiday,Yes
31/10/2018,996,9,5.1,56,1.8,1825,-2.9,0.89,0,0,Autumn,No Holiday,Yes
31/10/2018,717,10,7.2,49,2.2,1892,-2.8,1.51,0,0,Autumn,No Holiday,Yes
31/10/2018,818,11,8.7,41,2.6,1907,-3.8,1.96,0,0,Autumn,No Holiday,Yes
31/10/2018,907,12,10,39,2,2000,-3.3,2.2,0,0,Autumn,No Holiday,Yes
31/10/2018,983,13,11.2,34,2.6,1940,-4.1,2.26,0,0,Autumn,No Holiday,Yes
31/10/2018,963,14,11.9,34,2.4,1835,-3.4,2.12,0,0,Autumn,No Holiday,Yes
31/10/2018,994,15,12,35,3,1908,-3,1.72,0,0,Autumn,No Holiday,Yes
31/10/2018,1185,16,11.8,34,2.3,1979,-3.5,1.16,0,0,Autumn,No Holiday,Yes
31/10/2018,1462,17,11.3,41,1.8,2000,-1.4,0.51,0,0,Autumn,No Holiday,Yes
31/10/2018,2094,18,9.4,48,2,2000,-1,0.03,0,0,Autumn,No Holiday,Yes
31/10/2018,1507,19,8.4,53,1,2000,-0.6,0,0,0,Autumn,No Holiday,Yes
31/10/2018,1176,20,7.6,59,0.7,2000,0,0,0,0,Autumn,No Holiday,Yes
31/10/2018,1069,21,7.6,59,3,1929,0,0,0,0,Autumn,No Holiday,Yes
31/10/2018,1088,22,6.8,58,2.2,1936,-0.9,0,0,0,Autumn,No Holiday,Yes
31/10/2018,798,23,6.4,60,1.8,1930,-0.8,0,0,0,Autumn,No Holiday,Yes
21/11/2018,119,0,7.2,74,1.2,772,2.8,0,0.2,0,Autumn,No Holiday,Yes
21/11/2018,159,1,6.9,86,0.7,533,4.7,0,0,0,Autumn,No Holiday,Yes
21/11/2018,129,2,6.9,87,0.7,822,4.8,0,0,0,Autumn,No Holiday,Yes
21/11/2018,112,3,6.5,87,1,710,4.4,0,1,0,Autumn,No Holiday,Yes
21/11/2018,97,4,6.7,87,1.2,580,4.6,0,0,0,Autumn,No Holiday,Yes
21/11/2018,118,5,6.8,86,0.5,692,4.6,0,0,0,Autumn,No Holiday,Yes
21/11/2018,299,6,6.7,86,0.3,593,4.5,0,0,0,Autumn,No Holiday,Yes
21/11/2018,788,7,6.5,85,0.8,536,4.1,0,0,0,Autumn,No Holiday,Yes
21/11/2018,1622,8,6.4,86,0.9,450,4.2,0.03,0,0,Autumn,No Holiday,Yes
21/11/2018,867,9,6.4,53,0.7,1486,-2.5,0.21,0,0,Autumn,No Holiday,Yes
21/11/2018,611,10,6.9,39,0.5,1977,-6.1,0.36,0,0,Autumn,No Holiday,Yes
21/11/2018,649,11,7.4,30,1.4,2000,-9,0.44,0,0,Autumn,No Holiday,Yes
21/11/2018,697,12,7.7,34,0.6,1969,-7.2,0.49,0,0,Autumn,No Holiday,Yes
21/11/2018,623,13,8,35,1.3,1895,-6.5,0.5,0,0,Autumn,No Holiday,Yes
21/11/2018,474,14,6.7,47,2.4,2000,-3.8,0.42,0,0,Autumn,No Holiday,Yes
21/11/2018,550,15,5.7,53,2,2000,-3.1,0.22,0,0,Autumn,No Holiday,Yes
21/11/2018,755,16,6.1,53,0.5,2000,-2.7,0.21,0,0,Autumn,No Holiday,Yes
21/11/2018,1101,17,5.7,61,2.2,1987,-1.2,0.07,0,0,Autumn,No Holiday,Yes
21/11/2018,1679,18,5.4,58,0.2,2000,-2.2,0,0,0,Autumn,No Holiday,Yes
21/11/2018,1113,19,5.1,50,0.7,2000,-4.4,0,0,0,Autumn,No Holiday,Yes
21/11/2018,936,20,5.1,43,0.7,1928,-6.4,0,0,0,Autumn,No Holiday,Yes
21/11/2018,838,21,4.6,44,1.1,1859,-6.6,0,0,0,Autumn,No Holiday,Yes
21/11/2018,825,22,4.6,48,2.2,1782,-5.4,0,0,0,Autumn,No Holiday,Yes
21/11/2018,571,23,3.9,46,2,1904,-6.6,0,0,0,Autumn,No Holiday,Yes
22/11/2018,443,0,3.1,42,3.4,1995,-8.5,0,0,0,Autumn,No Holiday,Yes
22/11/2018,382,1,2.1,39,3.2,1299,-10.4,0,0,0,Autumn,No Holiday,Yes
22/11/2018,271,2,1.3,44,1.9,2000,-9.6,0,0,0,Autumn,No Holiday,Yes
22/11/2018,164,3,0.6,42,1.1,2000,-10.8,0,0,0,Autumn,No Holiday,Yes
22/11/2018,121,4,0.5,39,1.6,2000,-11.8,0,0,0,Autumn,No Holiday,Yes
22/11/2018,133,5,-0.4,39,0.8,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
22/11/2018,332,6,-1,41,0.7,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
22/11/2018,848,7,-1,43,1.8,2000,-12,0,0,0,Autumn,No Holiday,Yes
22/11/2018,1671,8,-1.2,33,0.5,2000,-15.4,0.04,0,0,Autumn,No Holiday,Yes
22/11/2018,883,9,0.2,28,1.9,1932,-16.2,0.57,0,0,Autumn,No Holiday,Yes
22/11/2018,603,10,2.9,22,2,1989,-16.7,1.18,0,0,Autumn,No Holiday,Yes
22/11/2018,644,11,5.1,21,3.2,1965,-15.4,1.63,0,0,Autumn,No Holiday,Yes
22/11/2018,717,12,5.9,23,2.8,1985,-13.7,1.88,0,0,Autumn,No Holiday,Yes
22/11/2018,678,13,6.5,26,2.4,1974,-11.6,1.84,0,0,Autumn,No Holiday,Yes
22/11/2018,692,14,6.7,27,3.1,1976,-11,1.66,0,0,Autumn,No Holiday,Yes
22/11/2018,716,15,6.9,31,2.9,1982,-9.1,1.21,0,0,Autumn,No Holiday,Yes
22/11/2018,759,16,5.9,34,2.9,1985,-8.7,0.55,0,0,Autumn,No Holiday,Yes
22/11/2018,1101,17,4.9,41,3.3,1985,-7.2,0.25,0,0,Autumn,No Holiday,Yes
22/11/2018,1591,18,4.1,46,2.7,2000,-6.5,0.01,0,0,Autumn,No Holiday,Yes
22/11/2018,1032,19,3.6,48,2.6,2000,-6.4,0,0,0,Autumn,No Holiday,Yes
22/11/2018,777,20,3.1,42,2.4,2000,-8.5,0,0,0,Autumn,No Holiday,Yes
22/11/2018,759,21,2.2,28,3.2,2000,-14.4,0,0,0,Autumn,No Holiday,Yes
22/11/2018,691,22,1.1,33,2.5,2000,-13.4,0,0,0,Autumn,No Holiday,Yes
22/11/2018,488,23,0.4,37,2.9,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
23/11/2018,470,0,-0.3,41,3.1,2000,-11.9,0,0,0,Autumn,No Holiday,Yes
23/11/2018,401,1,-0.6,44,2.3,2000,-11.3,0,0,0,Autumn,No Holiday,Yes
23/11/2018,279,2,-1,43,3.1,2000,-12,0,0,0,Autumn,No Holiday,Yes
23/11/2018,191,3,-1.2,45,1.1,2000,-11.6,0,0,0,Autumn,No Holiday,Yes
23/11/2018,109,4,-2,42,0.7,2000,-13.2,0,0,0,Autumn,No Holiday,Yes
23/11/2018,129,5,-2.4,37,0.5,2000,-15.1,0,0,0,Autumn,No Holiday,Yes
23/11/2018,339,6,-2.6,40,1.4,2000,-14.3,0,0,0,Autumn,No Holiday,Yes
23/11/2018,727,7,-2.8,42,1.3,2000,-13.9,0,0,0,Autumn,No Holiday,Yes
23/11/2018,1516,8,-3,43,1.1,2000,-13.8,0.03,0,0,Autumn,No Holiday,Yes
23/11/2018,800,9,-1.5,33,0.9,1962,-15.7,0.57,0,0,Autumn,No Holiday,Yes
23/11/2018,582,10,1.3,27,0.9,1856,-15.6,1.13,0,0,Autumn,No Holiday,Yes
23/11/2018,635,11,4.3,25,2,1958,-14,1.56,0,0,Autumn,No Holiday,Yes
23/11/2018,664,12,5.5,20,1.4,1992,-15.7,1.85,0,0,Autumn,No Holiday,Yes
23/11/2018,731,13,6.5,18,2.2,1984,-16.1,1.94,0,0,Autumn,No Holiday,Yes
23/11/2018,719,14,6.3,16,2.9,2000,-17.7,1.67,0,0,Autumn,No Holiday,Yes
23/11/2018,752,15,6.4,16,2,2000,-17.6,1.01,0,0,Autumn,No Holiday,Yes
23/11/2018,891,16,6.3,17,1.5,2000,-17,0.73,0,0,Autumn,No Holiday,Yes
23/11/2018,1101,17,5.4,19,0.5,2000,-16.4,0.27,0,0,Autumn,No Holiday,Yes
23/11/2018,1548,18,3.9,23,1,2000,-15.4,0,0,0,Autumn,No Holiday,Yes
23/11/2018,1007,19,2.9,26,1.1,2000,-14.7,0,0,0,Autumn,No Holiday,Yes
23/11/2018,767,20,2.7,27,1.2,2000,-14.4,0,0,0,Autumn,No Holiday,Yes
23/11/2018,679,21,2.2,28,0.8,2000,-14.4,0,0,0,Autumn,No Holiday,Yes
23/11/2018,729,22,2,30,1.3,1995,-13.8,0,0,0,Autumn,No Holiday,Yes
23/11/2018,548,23,2.1,32,1.5,1998,-12.9,0,0,0,Autumn,No Holiday,Yes
24/11/2018,499,0,2.4,32,1.7,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
24/11/2018,507,1,2.4,30,1.3,2000,-13.4,0,0,0,Autumn,No Holiday,Yes
24/11/2018,335,2,2.5,29,1.8,2000,-13.7,0,0,0,Autumn,No Holiday,Yes
24/11/2018,272,3,2.8,28,1.6,2000,-13.9,0,0,0,Autumn,No Holiday,Yes
24/11/2018,151,4,3,26,1.6,2000,-14.6,0,0,0,Autumn,No Holiday,Yes
24/11/2018,95,5,3.2,27,1.6,2000,-14,0,0,0,Autumn,No Holiday,Yes
24/11/2018,79,6,3.7,25,2.3,2000,-14.5,0,0,0,Autumn,No Holiday,Yes
24/11/2018,30,7,1.2,87,1.9,77,-0.7,0,0,1.3,Autumn,No Holiday,Yes
24/11/2018,33,8,0.4,96,3.1,33,-0.1,0,0,4,Autumn,No Holiday,Yes
24/11/2018,24,9,0.3,97,3,34,-0.1,0,9.1,7.1,Autumn,No Holiday,Yes
24/11/2018,62,10,0.4,97,1.8,207,0,0,0,8.8,Autumn,No Holiday,Yes
24/11/2018,114,11,1.2,97,2.3,975,0.7,0.07,0,8.8,Autumn,No Holiday,Yes
24/11/2018,167,12,2.5,84,1.9,1538,0,0.4,1.8,7,Autumn,No Holiday,Yes
24/11/2018,241,13,2.6,83,1.9,1774,0,0.84,0,6,Autumn,No Holiday,Yes
24/11/2018,298,14,3,82,1.7,1589,0.2,0.55,0,5,Autumn,No Holiday,Yes
24/11/2018,330,15,3.7,78,2,1314,0.2,0.81,0,4.1,Autumn,No Holiday,Yes
24/11/2018,436,16,3.5,82,1.6,1092,0.7,0.51,0,3.6,Autumn,No Holiday,Yes
24/11/2018,435,17,2.9,85,1.6,1000,0.6,0.2,0,3.5,Autumn,No Holiday,Yes
24/11/2018,426,18,2.6,86,1.1,834,0.4,0,0,3.5,Autumn,No Holiday,Yes
24/11/2018,420,19,2.6,85,1.2,797,0.3,0,0,3.3,Autumn,No Holiday,Yes
24/11/2018,349,20,2.6,86,1.7,676,0.4,0,0,3.3,Autumn,No Holiday,Yes
24/11/2018,392,21,2.6,85,1.1,674,0.3,0,0,3.2,Autumn,No Holiday,Yes
24/11/2018,396,22,2.7,85,1.1,580,0.4,0,0,3.2,Autumn,No Holiday,Yes
24/11/2018,386,23,2.8,86,1.2,476,0.6,0,0,3,Autumn,No Holiday,Yes
25/11/2018,420,0,2.7,86,1.2,422,0.5,0,0,3,Autumn,No Holiday,Yes
25/11/2018,370,1,2.7,86,1,460,0.5,0,0,2.9,Autumn,No Holiday,Yes
25/11/2018,285,2,2.8,86,0.8,402,0.6,0,0,2.9,Autumn,No Holiday,Yes
25/11/2018,184,3,2.6,88,0.9,319,0.8,0,0,2.8,Autumn,No Holiday,Yes
25/11/2018,138,4,2.4,89,0.7,321,0.7,0,0,2.6,Autumn,No Holiday,Yes
25/11/2018,88,5,2.1,94,0.4,248,1.2,0,0,2.5,Autumn,No Holiday,Yes
25/11/2018,75,6,1.7,95,0.7,220,0.9,0,0,2.5,Autumn,No Holiday,Yes
25/11/2018,142,7,1.3,96,0.9,198,0.7,0,0,2.5,Autumn,No Holiday,Yes
25/11/2018,250,8,1.4,96,1,212,0.8,0.04,0,2.5,Autumn,No Holiday,Yes
25/11/2018,355,9,2.3,88,1.1,286,0.5,0.41,0,2.5,Autumn,No Holiday,Yes
